iteration / localErrorFStarSum / localErrorGSum / localErrorGStarSum / totalErrorSum
0	-3.2915	1905.37	0.944316	1903.02
1	-3.56199	2586.07	0.94935	2583.46
2	-3.5555	2615.73	0.949511	2613.13
3	-3.4122	2473.39	0.949809	2470.92
4	-3.43167	2649.63	0.952156	2647.15
5	-3.26317	2419.65	0.953531	2417.34
6	-3.49321	2606.74	0.955092	2604.2
7	-3.46223	2661.02	0.956034	2658.51
8	-3.42301	2641	0.956392	2638.53
9	-3.33457	2782.23	0.957784	2779.85
